ingredient_name;synonym_name;
ЦЕЛЛЮЛОЗА; Cellulose, Plant fiber, Cellulose powder
ЦЕНТЕЛЛЫ (ГИДРОКОТИЛЕ) ЭКСТРАКТ; Centella extract, Gotu kola extract, Centella Asiatica extract
ЦЕНТЕЛЛЫ АЗИАТСКОЙ ЭКСТРАКТ; Asiatic centella extract, Centella Asiatica extract, Gotu kola extract
ЦЕРАМИД III; Ceramide III, N-stearoyl sphingosine, Sphingolipid
ЦЕРЕЗИН; Ceresin, Synthetic wax, Microcrystalline wax
ЦЕТЕАРАТ-2 ФОСФАТ; Ceteareth-2 phosphate, Ceteareth-2 ester, Phosphated ceteareth
ЦЕТЕАРЕТ-12; Ceteareth-12, Cetearyl ethoxylate, Cetearyl ether
ЦЕТЕАРЕТ-20; Ceteareth-20, Cetearyl ethoxylate-20, Cetearyl ether-20
ЦЕТЕАРЕТ-25; Ceteareth-25, Cetearyl ethoxylate-25, Cetearyl ether-25
ЦЕТЕАРЕТ-3; Ceteareth-3, Cetearyl ethoxylate-3, Cetearyl ether-3
ЦЕТЕАРЕТ-6; Ceteareth-6, Cetearyl ethoxylate-6, Cetearyl ether-6
ЦЕТЕАРИЛОВЫЙ ГЛЮКОЗИД; Cetearyl glucoside, Cetearyl sugar ester, Cetearyl-glucan complex
ЦЕТЕАРИЛОВЫЙ СПИРТ; Cetearyl alcohol, Cetylstearyl alcohol, Fatty alcohol
ЦЕТЕАРИЛОВЫЙ СПИРТ/СТЕАРЕТ-20; Cetearyl alcohol/Steareth-20, Cetearyl alcohol ethoxylate
ЦЕТЕАРИЛОВЫЙ ЭТИЛГЕКСАНОАТ; Cetearyl ethylhexanoate, Cetearyl ester, Fatty alcohol ester
ЦЕТЕАРТРИМОНИУМ ХЛОРИД; Cetearyltrimmonium chloride, Cetearyl quaternary ammonium compound
ЦЕТЕТ-10 ФОСФАТ; Ceteeth-10 phosphate, Ceteareth-10 phosphate, Phosphated cetearyl ether
ЦЕТЕТ-2; Ceteeth-2, Cetearyl ethoxylate-2, Cetearyl ether-2
ЦЕТЕТ-20; Ceteeth-20, Cetearyl ethoxylate-20, Cetearyl ether-20
ЦЕТИЛ ПЭГ/ППГ-10/1 ДИМЕТИКОН; Cetyl PEG/PPG-10/1 dimethicone, Dimethicone with ethoxylate, PEG dimethicone
ЦЕТИЛ РИЦИНОЛЕАТ; Cetyl ricinoleate, Cetyl ester of ricinoleic acid, Ricinoleic acid ester
ЦЕТИЛ ФОСФАТ; Cetyl phosphate, Fatty alcohol phosphate, Cetyl acid phosphate
ЦЕТИЛ ФОСФАТ КАЛИЯ; Potassium cetyl phosphate, Potassium salt of cetyl phosphate
ЦЕТИЛБЕТАИН; Cetyl betaine, Cetylammonium betaine, Cationic surfactant
ЦЕТИЛДИМЕТИКОН; Cetildimethicone, Cetyl dimethicone, Silicone-based compound
ЦЕТИЛЛАКТАТ; Cetyl lactate, Lactylated cetyl alcohol, Cetyl ester of lactic acid
ЦЕТИЛОВЫЙ СПИРТ; Cetyl alcohol, 1-Hexadecanol, C16 alcohol
ЦЕТИЛОВЫЙ ЭФИР; Cetyl ester, Cetyl fatty ester, Long-chain ester
ЦЕТИЛПАЛЬМИТАТ; Cetyl palmitate, Palmitic acid cetyl ester, Cetyl ester of palmitic acid
ЦЕТИЛТРИМЕТИЛАММОНИЙ ХЛОРИД; Cetyltrimethylammonium chloride, Cationic cetyl quaternary ammonium salt
ЦЕТРАРИЯ СНЕЖНАЯ ЭКСТРАКТ; Cetraria islandica extract, Iceland moss extract, Lichen extract
ЦЕТРИМИД; Cetrimide, Cetyltrimethylammonium bromide, Antiseptic agent
ЦЕТРОНЕЛЛИЛАЦЕТАТ; Citronellyl acetate, Citronella acetate, Citronella ester
ЦИКЛАМЕНАЛЬДЕГИД; Cyclamen aldehyde, Cyclamen ketone, Floral aldehyde
ЦИКЛОГЕКСАСИЛОКСАН; Cyclohexasiloxane, Siloxane, Hexamethylcyclotrisiloxane
ЦИКЛОДЕКСТРИН; Cyclodextrin, Cyclic oligosaccharides, Cycloamylase
ЦИКЛОМЕТИКОН; Cyclomethicone, Silicone oil, Cyclopentasiloxane
ЦИКЛОПЕНТАСИЛОКСАН; Cyclopentasiloxane, D5, Pentamethylcyclopentasiloxane
ЦИКОРИЙ ОБЫКНОВЕННЫЙ ЭКСТРАКТ КОРНЯ; Common chicory root extract, Cichorium intybus extract, Chicory root
ЦИНК ПИРИТИОН; Zinc pyrithione, Pyrithione zinc, Antifungal zinc compound
ЦИННАМАЛЬ; Cinnamal, Cinnamaldehyde, Cinnamon aldehyde
ЦИОЛИТ; Zeolite, Clinoptilolite, Natural zeolite
ЦИРКОНИЙ; Zirconium, Zr, Zirconium compound
ЦИСТЕАМИН ГИДРОХЛОРИД; Cysteamine hydrochloride, Cysteamine salt, Amino acid derivative
ЦИСТЕИН; Cysteine, L-cysteine, Amino acid
ЦИСТИН БИС-ПРОПИЛ СИЛАНЕТРИОЛ; Cystine bis-propyl silanetriol, Silane derivative, Amino acid derivative
ЦИТОЗИН; Cytosine, Purine base, Nucleobase
ЦИТРАЛЬ; Citral, Geranial, Nerolal, Lemon oil compound
ЦИТРАТ КАЛИЯ; Potassium citrate, Kalium citrate, Potassium salt of citric acid
ЦИТРАТ НАТРИЯ; Sodium citrate, Sodium salt of citric acid, Trisodium citrate
ЦИТРАТ ЦИНКА; Zinc citrate, Zinc salt of citric acid, Zinc compound
ЦИТРОНЕЛЛАЛЬ; Citronellal, Citronella aldehyde, Citronella fragrance compound
ЦИТРОНЕЛЛОЛ; Citronellol, Geraniol, Citronella alcohol
ЦИТРОНЕЛЛЫ ЭФИРНОЕ МАСЛО; Citronella essential oil, Citronella oil, Lemongrass oil
ЦИТРУЛЛИН; Citrulline, L-citrulline, Amino acid
ЧЁРНОГО ТМИНА МАСЛО; Black seed oil, Nigella sativa oil, Kalonji oil
ЧЁРНОЙ СМОРОДИНЫ СЕМЯН МАСЛО; Black currant seed oil, Ribes nigrum oil, Black currant oil
ЧАБЕР ГОРНЫЙ ЭФИРНОЕ МАСЛО; Mountain thyme essential oil, Thymus serpyllum oil, Thyme oil
ЧАБРЕЦ ОБЫКНОВЕННЫЙ ЭКСТРАКТ; Thyme extract, Thymus vulgaris extract, Common thyme extract
ЧАБРЕЦА ГИДРОЛАТ; Thyme hydrosol, Thyme floral water, Thymus hydrosol
ЧАБРЕЦА ЭФИРНОЕ МАСЛО; Thyme essential oil, Thymus oil, Thymol oil
ЧАГА СУХОЙ ЭКСТРАКТ; Chaga dry extract, Inonotus obliquus extract, Birch mushroom extract
ЧАЙНОГО ДЕРЕВА ГИДРОЛАТ; Tea tree hydrosol, Melaleuca alternifolia hydrosol, Tea tree floral water
ЧАЙНОГО ДЕРЕВА ЭФИРНОЕ МАСЛО; Tea tree essential oil, Melaleuca oil, Tea tree oil
ЧАЙНОЕ ДЕРЕВО ЛИСТЬЯ; Tea tree leaves, Melaleuca leaves, Tea tree foliage
ЧАЙНОЕ ДЕРЕВО ЭКСТРАКТ; Tea tree extract, Melaleuca extract, Tea tree leaf extract
ЧАУЛЬМУГРЫ (ГИДНОКАРПУСА КУРЦА) МАСЛО; Chaulmoogra oil, Hydnocarpus kurzii oil, Chaulmoogra seed oil
ЧЕРЕДА; Calendula, Marigold, Calendula officinalis
ЧЕРЕДЫ МАСЛЯНЫЙ ЭКСТРАКТ; Calendula oil, Marigold oil, Calendula officinalis oil
ЧЕРЕДЫ СУХОЙ ЭКСТРАКТ; Calendula dry extract, Marigold extract, Calendula officinalis dry extract
ЧЕРЕМУХИ ГИДРОЛАТ; Bird cherry hydrosol, Prunus padus hydrosol, Cherry blossom hydrosol
ЧЕРНАЯ СМОРОДИНА ВОСК ПОЧЕК; Black currant bud wax, Ribes nigrum bud wax, Black currant flower wax
ЧЕРНАЯ СМОРОДИНА ЭКСТРАКТ ЛИСТЬЕВ; Black currant leaf extract, Ribes nigrum leaf extract, Black currant leaf
ЧЕРНИКА ОБЫКНОВЕННАЯ ЭКСТРАКТ ЯГОД; Blueberry extract, Vaccinium myrtillus extract, Wild blueberry extract
ЧЕРНИКИ МАСЛО; Blueberry oil, Vaccinium myrtillus oil, Blueberry seed oil
ЧЕРНОБРЫВЦЕВ (БАРХАТЦЕВ) ГИДРОЛАТ; Marigold hydrosol, Calendula hydrosol, Tagetes flower water
ЧЕРНОЙ СМОРОДИНЫ ЭКСТРАКТ; Black currant extract, Ribes nigrum extract, Black currant berry extract
ЧЕРНЫЙ ЧАЙ; Black tea, Camellia sinensis tea, Fermented tea
ЧЕСНОК ЭКСТРАКТ; Garlic extract, Allium sativum extract, Garlic bulb extract
ЧИНА АЛЕУТСКАЯ ЭКСТРАКТ; Aleutian chin extract, Aleutian chin herb extract, Aleutian plant extract
ЧИСТОТЕЛ БОЛЬШОЙ МАСЛО; Greater celandine oil, Chelidonium majus oil, Celandine oil
ЧИСТОТЕЛА СУХОЙ ЭКСТРАКТ; Celandine dry extract, Chelidonium majus dry extract, Greater celandine extract
ШЁЛК; Silk, Sericin, Silk protein
ШАЛФЕЙ; Sage, Salvia officinalis, Common sage
ШАЛФЕЙ МЕЛКОЛИСТНЫЙ ЭКСТРАКТ; Small-leaf sage extract, Salvia microphylla extract, Sage extract
ШАЛФЕЯ ГИДРОЛАТ; Sage hydrosol, Salvia officinalis hydrosol, Sage floral water
ШАЛФЕЯ МУСКАТНОГО ЭКСТРАКТ; Nutmeg sage extract, Salvia nutmeg extract, Muscat sage extract
ШАЛФЕЯ МУСКАТНОГО ЭФИРНОЕ МАСЛО; Nutmeg sage essential oil, Salvia muscatensis essential oil, Muscat sage oil
ШАФРАНА ГИДРОЛАТ; Saffron hydrosol, Crocus sativus hydrosol, Saffron floral water
ШЕЛКА ПЕПТИДЫ; Silk peptides, Sericin peptides, Silk protein peptides
ШЕЛКОВАЯ ПУДРА; Silk powder, Sericin powder, Silk protein powder
ШЕЛЛАК; Shellac, Lac resin, Lacquer resin
ШИ (КАРИТЕ) МАСЛО; Shea butter, Butyrospermum parkii butter, Karité butter
ШИИТАКЕ ГРИБОВ ЭКСТРАКТ; Shiitake mushroom extract, Lentinula edodes extract, Shiitake extract
ШИПОВНИКА МАСЛО; Rosehip oil, Rosa canina oil, Wild rose oil
ШИПОВНИКА СУХОЙ ЭКСТРАКТ (ИЗ ПЛОДОВ); Rosehip dry extract, Rosa canina dry extract, Rosehip fruit extract
ШЛЕМНИК БАЙКАЛЬСКИЙ ЭКСТРАКТ; Baikal skullcap extract, Scutellaria baicalensis extract, Baikal herb extract
ШПИНАТ; Spinach, Spinacia oleracea, Garden spinach
ЩАВЕЛЕВАЯ КИСЛОТА; Oxalic acid, Ethandioic acid, Oxalate
ЭВГЕНОЛ; Eugenol, Clove oil compound, Eugenyl compound
ЭВКАЛИПТ (ШАРОВИДНЫЙ) ЭКСТРАКТ ЛИСТЬЕВ; Eucalyptus (globulus) leaf extract, Eucalyptus globulus extract, Blue gum extract
ЭВКАЛИПТ (ШАРОВИДНЫЙ) ЭФИРНОЕ МАСЛО; Eucalyptus (globulus) essential oil, Eucalyptus oil, Blue gum oil
ЭВКАЛИПТ ЛИМОННЫЙ МАСЛО; Lemon eucalyptus oil, Eucalyptus citriodora oil, Lemon-scented eucalyptus oil
ЭВКАЛИПТА (ШАРОВИДНОГО) ГИДРОЛАТ; Eucalyptus globulus hydrosol, Blue gum hydrosol, Eucalyptus floral water
ЭВКАЛИПТА ШАРОВИДНОГО ЭФИРНОЕ МАСЛО; Eucalyptus globulus essential oil, Blue gum essential oil, Eucalyptus oil
ЭВКАЛИПТОЛ; Eucalyptol, 1,8-Cineole, Eucalyptus oxide
ЭВОДИЯ РУТОПЛОДНАЯ ЭКСТРАКТ; Evodia rutaecarpa extract, Evodia fruit extract, Sichuan pepper extract
ЭДТА; Этилендиаминтетрауксусная кислота, EDTA, Этилендиаминтетраацетат, ЭДТА-натрий, ЭДТА-магний
ЭЙКОЗАПЕНТАЕНОВАЯ КИСЛОТА; EPA, ЭПК, Эйкозапентаеновая кислота, C20:5, Эйкозапентаеновая кислота (omega-3)
ЭКЛИПТЫ ЭКСТРАКТ; Extract of Eclipta, Экстракт Эклипты, Eclipta alba extract, Eclipta extract
ЭКОМУЛЬС; Ecoemuls, Эмульгатор Экомульс, Ecoemulsifier
ЭКСТВОЛАТ СОСНЫ; Pine Extract, Экстракт сосны, Экстракт хвои сосны, Pine Needle Extract
ЭКСТЕНСИН; Extensin, Extensin-Protein, Экстенсин
ЭКСТРАКТ ПОСТЕННИЦЫ; Extract of Positivia, Экстракт Постенницы, Positivia extract
ЭКСТРАКТ БЕССМЕРТНИКА; Helichrysum extract, Экстракт бессмертника, Экстракт Helichrysum italicum
ЭКСТРАКТ БУКОВОГО ДЕРЕВА; Beech Tree Extract, Экстракт букового дерева, Fagus sylvatica extract
ЭКСТРАКТ ВОДОРОСЛЕЙ КОДИУМ ТОМЕНТОЗУМ; Codium Tomentosum Extract, Экстракт водорослей Codium Tomentosum, Codium algae extract
ЭКСТРАКТ ГВОЗДИКИ; Clove Extract, Экстракт гвоздики, Syzygium aromaticum extract
ЭКСТРАКТ ГЕЛИХРИЗУМА ПРИЦВЕТКОВОГО; Helichrysum Extract, Экстракт гелихризума, Helichrysum italicum extract
ЭКСТРАКТ ДЕРЕВА КАССИИ; Cassia Tree Extract, Экстракт дерева кассии, Cassia extract
ЭКСТРАКТ ДРЕВЕСИНЫ САНДАЛОВОГО ДЕРЕВА; Sandalwood Extract, Экстракт сандалового дерева, Santalum album extract
ЭКСТРАКТ ДРОЖЖЕЙ; Yeast Extract, Экстракт дрожжей, Saccharomyces cerevisiae extract
ЭКСТРАКТ ЗЕЛЕНОГО ЧАЯ; Green Tea Extract, Экстракт зеленого чая, Camellia sinensis extract
ЭКСТРАКТ ЗЕРНА ОВСА; Oat Extract, Экстракт овса, Avena sativa extract
ЭКСТРАКТ ИЗ ЛИСТЬЕВ ДЕРЕВА НИМА; Neem Tree Leaf Extract, Экстракт листьев дерева Нима, Azadirachta indica extract
ЭКСТРАКТ КАРЛИКОВОЙ ПАЛЬМЫ; Saw Palmetto Extract, Экстракт карликовой пальмы, Serenoa repens extract
ЭКСТРАКТ КОЖУРЫ ГРЕЙПФРУТА; Grapefruit Peel Extract, Экстракт кожуры грейпфрута, Citrus paradisi peel extract
ЭКСТРАКТ КОРЕЙСКОГО ПРОСТРЕЛА; Korean Ginseng Extract, Экстракт корейского женьшеня, Panax ginseng extract
ЭКСТРАКТ КОРНЯ АЛКАННЫЙ КРАСИЛЬНОЙ; Alkanet Root Extract, Экстракт корня алканны, Alkanna tinctoria extract
ЭКСТРАКТ КОРНЯ БЕЛОГО ИМБИРЯ; White Ginger Root Extract, Экстракт корня белого имбиря, Zingiber officinale extract
ЭКСТРАКТ КОРНЯ КАЛГАНА; Calgan Root Extract, Экстракт корня калгана, Acorus calamus extract
ЭКСТРАКТ КОРНЯ КЛОПОГОНА КИСТЕВИДНОГО; Japanese Fleeceflower Root Extract, Экстракт корня клопогона кистевидного, Polygonum multiflorum extract
ЭКСТРАКТ КОРНЯ КУВШИНКИ БЕЛОЙ; White Water Lily Root Extract, Экстракт корня кувшинки белой, Nymphaea alba root extract
ЭКСТРАКТ КОРНЯ КУВШИНКИ ДУШИСТОЙ; Fragrant Water Lily Root Extract, Экстракт корня кувшинки душистой, Nymphaea odorata root extract
ЭКСТРАКТ КОРНЯ ЛЮБИСТКИ; Lovage Root Extract, Экстракт корня любистки, Levisticum officinale extract
ЭКСТРАКТ КОРНЯ ПОСТЕННИЦЫ; Positivia Root Extract, Экстракт корня постенницы, Positivia extract
ЭКСТРАКТ КОРНЯ ЯБЛОНИ; Apple Root Extract, Экстракт корня яблони, Malus domestica extract
ЭКСТРАКТ КОРЫ БЕЛОЙ ИВЫ; White Willow Bark Extract, Экстракт коры белой ивы, Salix alba bark extract
ЭКСТРАКТ КОРЫ КИТАЙСКОЙ СОСНЫ; Chinese Pine Bark Extract, Экстракт коры китайской сосны, Pinus massoniana bark extract
ЭКСТРАКТ КОРЫ МИМОЗЫ; Mimosa Bark Extract, Экстракт коры мимозы, Mimosa pudica extract
ЭКСТРАКТ КОРЫ СОСНЫ ПРИМОРСКОЙ; Far Eastern Pine Bark Extract, Экстракт коры сосны приморской, Pinus koraiensis bark extract
ЭКСТРАКТ КОСТОЧКИ ЧЕРЕШНИ; Cherry Pit Extract, Экстракт косточки черешни, Prunus avium seed extract
ЭКСТРАКТ КРАСНОЙ ВОДОРОСЛИ; Red Algae Extract, Экстракт красной водоросли, Rhodophyta extract
ЭКСТРАКТ КУКУРУЗНЫХ РЫЛЬЦЕВ; Corn Silk Extract, Экстракт кукурузных рыльцев, Zea mays silk extract
ЭКСТРАКТ ЛЕДЯНОГО ГРИБА; Ice Mushroom Extract, Экстракт ледяного гриба, Tremella fuciformis extract
ЭКСТРАКТ ЛЕМОНГРАССА; Lemongrass Extract, Экстракт лемонграсса, Cymbopogon citratus extract
ЭКСТРАКТ ЛЕПЕСТКОВ ПОДСОЛНЕЧНИКА; Sunflower Petal Extract, Экстракт лепестков подсолнухов, Helianthus annuus petal extract
ЭКСТРАКТ ЛИСТЬЕВ (БОТВЫ) МОРКОВИ; Carrot Top Extract, Экстракт ботвы моркови, Daucus carota leaf extract
ЭКСТРАКТ ЛИСТЬЕВ АНИГОЗАНТОСА; Anigozanthos Leaf Extract, Экстракт листьев анигазантоса, Anigozanthos flavidus leaf extract
ЭКСТРАКТ ЛИСТЬЕВ ГРЕЦКОГО ОРЕХА; Walnut Leaf Extract, Экстракт листьев грецкого ореха, Juglans regia leaf extract
ЭКСТРАКТ ЛИСТЬЕВ КАССИИ КРЫЛАТОЙ; Winged Cassia Leaf Extract, Экстракт листьев кассии крылатой, Senna alata leaf extract
ЭКСТРАКТ ЛИСТЬЕВ МИМОЗЫ; Mimosa Leaf Extract, Экстракт листьев мимозы, Mimosa pudica leaf extract
ЭКСТРАКТ ЛИСТЬЕВ ПАПАЙИ; Papaya Leaf Extract, Экстракт листьев папайи, Carica papaya leaf extract
ЭКСТРАКТ ЛИСТЬЕВ ПИЛОКАРПУСА; Pilocarpus Leaf Extract, Экстракт листьев пилокарпуса, Pilocarpus microphyllus extract
ЭКСТРАКТ ЛИСТЬЕВ ПРОСВИРНИКА ЛЕСНОГО; Forest Arnica Leaf Extract, Экстракт листьев просвирника лесного, Arnica montana leaf extract
ЭКСТРАКТ ЛИСТЬЕВ РОЗМАРИНА; Rosemary Leaf Extract, Экстракт листьев розмарина, Rosmarinus officinalis leaf extract
ЭКСТРАКТ ЛИСТЬЕВ ЧЁРНОГО ОРЕХА; Black Walnut Leaf Extract, Экстракт листьев черного ореха, Juglans nigra leaf extract
ЭКСТРАКТ ЛИСТЬЕВ ШАЛФЕЯ; Sage Leaf Extract, Экстракт листьев шалфея, Salvia officinalis leaf extract
ЭКСТРАКТ ЛИСТЬЕВ ЭХТНАЦЕИ ПУРПУРНОЙ; Echinacea Purpurea Leaf Extract, Экстракт листьев эхинацеи пурпурной, Echinacea purpurea leaf extract
ЭКСТРАКТ ЛУКОВИЦЫ ЛИЛИИ БЕЛОЙ; White Lily Bulb Extract, Экстракт луковицы лилии белой, Lilium candidum bulb extract
ЭКСТРАКТ ЛУКОВИЦЫ ТИГРОВОЙ ЛИЛИИ; Tiger Lily Bulb Extract, Экстракт луковицы тигровой лилии, Lilium lancifolium bulb extract
ЭКСТРАКТ МАНГО; Mango Extract, Экстракт манго, Mangifera indica extract
ЭКСТРАКТ МИДИИ; Mussel Extract, Экстракт мидии, Mytilus edulis extract
ЭКСТРАКТ МОРКОВИ; Carrot Extract, Экстракт моркови, Daucus carota extract
ЭКСТРАКТ НАСТУРЦИИ; Nasturtium Extract, Экстракт настурции, Tropaeolum majus extract
ЭКСТРАКТ ОВСЯНЫХ ОТРУБЕЙ; Oat Bran Extract, Экстракт овсяных отрубей, Avena sativa bran extract
ЭКСТРАКТ ПЕРСИКА КОСТОЧКИ; Peach Pit Extract, Экстракт косточки персика, Prunus persica seed extract
ЭКСТРАКТ ПЕТРУШКИ ОГОРОДНОЙ; Parsley Extract, Экстракт петрушки огородной, Petroselinum crispum extract
ЭКСТРАКТ ПЛОДОВ ГОРЬКОЙ ВИШНИ; Wild Cherry Fruit Extract, Экстракт плодов горькой вишни, Prunus cerasus extract
ЭКСТРАКТ ПЛОДОВ КОКОСА ФРУКТОВЫЙ СОК; Coconut Fruit Extract, Экстракт плодов кокоса, Cocos nucifera fruit extract
ЭКСТРАКТ ПЛОДОВ КУПУАСУ; Cupuaçu Fruit Extract, Экстракт плодов купуасу, Theobroma grandiflorum extract
